yearID,teamID,W,L,R,AB,H,BB,SO,HR,ER,2B,3B,HBP,SF,IPouts,HA,BBA,SOA,E,1B,TB,AVG,PA,OBP,SLG,OPS,BB%,K%,ISO,IP,ERA,WHIP,K/9,BB/9,K/BB,WIN%,R/G,DER,Playoffs
2020,CHN,34,26,265,1918,422,229,568.0,74,230,82,8,52.0,13.0,1555,451,182,523,30,258,742,0.2200208550573514,2212.0,0.3178119349005425,0.3868613138686131,0.7046732487691556,10.35262206148282,25.678119349005424,0.1668404588112617,518.3333333333334,3.993569131832797,1.2212218649517683,9.081028938906751,3.160128617363344,2.8736263736263736,0.5666666666666667,4.416666666666667,0.6842513576415826,True
2020,CIN,31,29,243,1842,390,239,534.0,90,215,76,3,33.0,7.0,1512,401,213,615,27,221,742,0.2117263843648208,2121.0,0.3121169259783121,0.4028230184581976,0.7149399444365098,11.268269684111267,25.17680339462517,0.1910966340933767,504.0,3.8392857142857135,1.218253968253968,10.982142857142858,3.803571428571429,2.887323943661972,0.5166666666666667,4.05,0.7240816326530612,False
2020,COL,26,34,275,2057,528,161,543.0,63,327,84,16,10.0,19.0,1579,579,205,393,42,365,833,0.2566844919786096,2247.0,0.3110814419225634,0.4049586776859504,0.7160401196085138,7.165109034267912,24.16555407209613,0.1482741857073407,526.3333333333334,5.591513616212793,1.4895503483217225,6.720075997466751,3.50538315389487,1.9170731707317072,0.4333333333333333,4.583333333333333,0.6204081632653061,False
2020,LAN,43,17,349,2042,523,228,471.0,118,181,97,6,30.0,12.0,1616,424,145,517,40,302,986,0.2561214495592556,2312.0,0.3378027681660899,0.4828599412340842,0.8206627094001742,9.86159169550173,20.3719723183391,0.2267384916748285,538.6666666666666,3.024133663366337,1.056311881188119,8.637995049504951,2.422648514851485,3.56551724137931,0.7166666666666667,5.816666666666666,0.7638225255972696,True
2020,MIA,31,29,263,1935,472,191,537.0,60,272,82,5,25.0,9.0,1512,506,226,451,39,325,744,0.2439276485788113,2160.0,0.3185185185185185,0.3844961240310077,0.7030146425495263,8.842592592592592,24.86111111111111,0.1405684754521964,504.0,4.857142857142857,1.4523809523809523,8.053571428571429,4.035714285714286,1.9955752212389384,0.5166666666666667,4.383333333333334,0.6399406087602079,False
2020,MIL,29,31,247,1920,429,221,582.0,75,239,83,5,35.0,10.0,1552,446,189,614,34,266,747,0.2234375,2186.0,0.3133577310155535,0.3890625,0.7024202310155535,10.109789569990852,26.623970722781337,0.1656249999999999,517.3333333333334,4.157860824742268,1.2274484536082473,10.681701030927837,3.2880154639175254,3.248677248677249,0.4833333333333333,4.116666666666666,0.6818538884524745,False
2020,NYN,26,34,286,2023,551,197,498.0,86,284,106,7,45.0,13.0,1540,511,219,574,32,352,929,0.2723677706376668,2278.0,0.3481123792800702,0.4592189817103312,0.8073313609904014,8.647936786654961,21.8612818261633,0.1868512110726644,513.3333333333334,4.979220779220779,1.422077922077922,10.063636363636364,3.839610389610389,2.6210045662100456,0.4333333333333333,4.766666666666667,0.6852617079889807,False
2020,PHI,28,32,306,1948,500,229,480.0,82,284,90,10,28.0,10.0,1491,550,185,532,35,318,856,0.2566735112936344,2215.0,0.3417607223476298,0.4394250513347023,0.781185773682332,10.338600451467268,21.670428893905196,0.1827515400410678,497.0,5.142857142857143,1.4788732394366195,9.633802816901408,3.3501006036217302,2.875675675675676,0.4666666666666667,5.1,0.6396848137535817,False
2020,PIT,19,41,219,1932,425,167,521.0,59,267,76,6,11.0,15.0,1539,451,249,536,47,284,690,0.2199792960662525,2125.0,0.2837647058823529,0.3571428571428571,0.6409075630252101,7.858823529411765,24.51764705882353,0.1371635610766045,513.0,4.684210526315789,1.364522417153996,9.403508771929824,4.368421052631579,2.1526104417670684,0.3166666666666666,3.65,0.6788588149231894,False
2020,SDN,37,23,325,1972,506,204,479.0,95,223,103,12,28.0,14.0,1561,456,170,565,32,296,918,0.2565922920892495,2218.0,0.3327321911632101,0.4655172413793103,0.7982494325425205,9.197475202885483,21.596032461677183,0.2089249492900608,520.3333333333334,3.8571428571428568,1.2030749519538757,9.772581678411274,2.940422805893658,3.323529411764706,0.6166666666666667,5.416666666666667,0.721671388101983,True
2020,SFN,29,31,299,2019,532,195,499.0,81,267,107,14,27.0,13.0,1553,474,210,488,41,330,910,0.2634967805844477,2254.0,0.3345164152617568,0.4507181773155027,0.7852345925772596,8.65128660159716,22.138420585625557,0.1872213967310549,517.6666666666666,4.641983258209916,1.321313586606568,8.484224082421122,3.6509980682549914,2.323809523809524,0.4833333333333333,4.983333333333333,0.7011019283746556,False
2020,SLN,30,28,240,1752,410,205,477.0,51,205,73,7,33.0,16.0,1419,376,204,464,33,279,650,0.2340182648401826,2006.0,0.3230309072781655,0.3710045662100457,0.6940354734882113,10.219341974077768,23.778664007976072,0.136986301369863,473.0,3.9006342494714583,1.226215644820296,8.828752642706132,3.881606765327696,2.2745098039215685,0.5172413793103449,4.137931034482759,0.7112903225806452,False
2020,WAS,26,34,293,1968,519,192,451.0,66,285,112,12,32.0,21.0,1511,548,216,508,39,329,853,0.2637195121951219,2213.0,0.3357433348395843,0.4334349593495935,0.7691782941891778,8.67600542250339,20.379575237234523,0.1697154471544715,503.6666666666667,5.092653871608206,1.5168762409000662,9.077432164129714,3.85969556585043,2.351851851851852,0.4333333333333333,4.883333333333334,0.6460597826086957,False
2021,BAL,52,110,659,5420,1296,451,1454.0,195,910,266,15,65.0,31.0,4206,1518,563,1234,74,820,2177,0.2391143911439114,5967.0,0.3036701860231272,0.401660516605166,0.7053307026282932,7.558236970001676,24.367353779118485,0.1625461254612546,1402.0,5.841654778887304,1.4843081312410842,7.921540656205421,3.614122681883024,2.191829484902309,0.3209876543209876,4.067901234567901,0.6325618095739085,False
2021,BOS,92,70,829,5495,1434,512,1386.0,219,671,330,23,61.0,42.0,4257,1409,546,1527,108,862,2467,0.2609645131938125,6110.0,0.3284779050736497,0.4489535941765241,0.7774314992501739,8.379705400981997,22.684124386252048,0.1879890809827116,1419.0,4.255813953488372,1.3777307963354477,9.684989429175475,3.463002114164905,2.7967032967032965,0.5679012345679012,5.117283950617284,0.6698880976602237,True
2021,CHA,93,69,796,5357,1373,586,1389.0,190,581,275,22,78.0,39.0,4210,1205,485,1588,97,886,2262,0.2563001680044801,6060.0,0.3361386138613861,0.4222512600336009,0.758389873894987,9.669966996699667,22.92079207920792,0.1659510920291207,1403.3333333333333,3.726128266033254,1.2042755344418052,10.184323040380049,3.1104513064133017,3.2742268041237117,0.5740740740740741,4.91358024691358,0.7086717317264868,True
2021,CLE,80,82,717,5332,1269,453,1387.0,203,679,248,22,64.0,36.0,4224,1281,522,1391,86,796,2170,0.2379969992498124,5885.0,0.303483432455395,0.4069767441860465,0.7104601766414416,7.697536108751062,23.56839422259983,0.168979744936234,1408.0,4.340198863636363,1.2805397727272727,8.891335227272727,3.336647727272727,2.664750957854406,0.4938271604938271,4.425925925925926,0.6919004764425623,False
2021,DET,77,85,697,5376,1299,490,1514.0,179,681,236,37,44.0,50.0,4259,1370,571,1259,83,847,2146,0.2416294642857142,5960.0,0.3075503355704698,0.3991815476190476,0.7067318831895174,8.221476510067115,25.40268456375839,0.1575520833333333,1419.6666666666667,4.317210612819911,1.3672223526649447,7.981451044846207,3.619863817797605,2.204903677758318,0.4753086419753086,4.302469135802469,0.658719528529333,False
2021,HOU,95,67,863,5593,1496,569,1222.0,221,607,299,14,64.0,54.0,4335,1231,549,1456,69,962,2486,0.2674772036474164,6280.0,0.3390127388535032,0.4444841766493831,0.7834969155028864,9.060509554140127,19.45859872611465,0.1770069730019667,1445.0,3.780622837370242,1.231833910034602,9.068512110726644,3.419377162629758,2.652094717668488,0.5864197530864198,5.327160493827161,0.7433396764985728,True
2021,KCA,74,88,686,5427,1349,421,1258.0,163,731,251,29,55.0,52.0,4252,1375,591,1344,84,906,2147,0.2485719550396167,5955.0,0.3064651553316541,0.3956145199926294,0.7020796753242835,7.069689336691856,21.12510495382032,0.1470425649530126,1417.3333333333333,4.641815616180621,1.3871119473189089,8.534336782690499,3.752822201317028,2.274111675126904,0.4567901234567901,4.234567901234568,0.6806308526367668,False
2021,LAA,77,85,723,5437,1331,464,1394.0,190,741,265,23,59.0,25.0,4265,1373,592,1453,88,853,2212,0.244804119919073,5985.0,0.3097744360902256,0.4068420084605481,0.7166164445507737,7.752715121136173,23.29156223893066,0.162037888541475,1421.6666666666667,4.690973036342321,1.3821805392731534,9.198358733880422,3.747713950762016,2.454391891891892,0.4753086419753086,4.462962962962963,0.6722537390407426,False
2021,MIN,73,89,729,5431,1311,525,1405.0,228,762,271,17,70.0,42.0,4258,1392,484,1317,107,795,2300,0.2413920088381513,6068.0,0.3141067897165458,0.4234947523476339,0.7376015420641797,8.651944627554384,23.1542518127884,0.1821027435094826,1419.3333333333333,4.8318459370596525,1.3217472992015031,8.3511038046031,3.069046500704556,2.721074380165289,0.4506172839506173,4.5,0.6690104166666666,False
2021,NYA,92,70,711,5331,1266,621,1482.0,222,596,213,12,63.0,34.0,4306,1243,492,1569,98,819,2169,0.2374788970174451,6049.0,0.3223673334435444,0.4068655036578503,0.7292328371013947,10.26615969581749,24.499917341709374,0.1693866066404051,1435.3333333333333,3.73711100789596,1.2087784486762658,9.838132837900604,3.0849976776590804,3.1890243902439024,0.5679012345679012,4.388888888888889,0.6943458071565146,True
2021,OAK,86,76,743,5395,1284,545,1349.0,199,640,271,19,98.0,49.0,4299,1362,439,1332,72,795,2190,0.2379981464318813,6087.0,0.316576310169213,0.4059314179796107,0.7225077281488238,8.953507474946608,22.161984557253163,0.1679332715477293,1433.0,4.019539427773901,1.2568039078855548,8.36566643405443,2.75715282623866,3.034168564920273,0.5308641975308642,4.58641975308642,0.6830082135523614,False
2021,SEA,90,72,697,5355,1209,535,1492.0,199,688,233,11,72.0,36.0,4321,1356,485,1328,79,766,2061,0.2257703081232493,5998.0,0.3027675891963988,0.3848739495798319,0.6876415387762307,8.919639879959988,24.874958319439813,0.1591036414565826,1440.3333333333333,4.299004859986114,1.278176348067577,8.298079148345291,3.030548484147188,2.7381443298969077,0.5555555555555556,4.302469135802469,0.665945945945946,True
